104;45;268;45;27,29;902,41;1,04;1,13;1,91;0;0;-4,18;9,12;-2,03;10,24;7,87;-20,62;-25,81;7,87;-16,69;-28,56
105;45;259;46;27,29;902,4;1,13;1,13;1,94;0;0;-1,72;7,59;0,26;7,79;-28,12;-0,5;23,62;-28,12;-0,5;23,62
106;46;267;46;27,28;902,38;1,32;1,32;1,84;0;0;-3,53;8,55;0,84;9,29;-14,63;8,19;-15;-14,63;8,19;-15
107;46;274;46;27,29;902,4;1,13;1,32;1,88;0;0;-1,27;6,81;0,05;6,93;44,13;6;14,94;44,13;6;14,94
108;46;263;46;27,29;902,39;1,22;1,32;1,91;0;0;-2,54;8,33;0,26;8,71;-1,62;-1,75;-2,94;-6,87;-0,31;-6,69
109;46;258;47;27,29;902,4;1,13;1,32;1,84;0;0;-1,48;7,59;0,21;7,74;7,56;-0,88;-19,56;7,56;-0,88;-19,56
110;47;263;47;27,29;902,39;1,22;1,32;1,88;0;0;-2,52;7,69;0;8,09;-3,69;16;-5,31;-3,69;16;-5,31
111;47;262;47;27,29;902,36;1,5;1,5;1,78;0;0;-1,42;9,95;0,17;10,05;-15,19;-27,44;21,44;-18,19;-27,06;12,19
112;47;275;47;27,29;902,37;1,41;1,5;1,88;0;0;-2,53;5,97;-0,05;6,48;3,94;7,37;-9,69;3,94;7,37;-9,69
113;47;286;48;27,29;902,38;1,32;1,5;1,91;0;0;-4,17;9,65;-0,62;10,53;-18,25;-1,62;-4,25;-18,25;-1,62;-4,25
114;48;259;48;27,29;902,35;1,6;1,6;1,84;0;0;-2,11;6;0,11;6,36;3,56;11,44;-5,81;4,62;11,31;-4,81
115;48;268;48;27,29;902,36;1,5;1,6;1,88;0;0;-3,82;10,31;0,01;10,99;3,44;1,87;-3;3,44;1,87;-3
116;48;257;48;27,29;902,37;1,41;1,6;1,91;0;0;-2,14;7,74;0,13;8,03;-29,5;-23,62;-0,56;-24,87;-21,19;-3,5
117;48;281;49;27,29;902,37;1,41;1,6;1,84;0;0;-3,39;9,85;-0,55;10,43;-5,06;2,87;-13,19;-5,06;2,87;-13,19
118;49;269;49;27,29;902,37;1,41;1,6;1,81;0;0;-2,04;6,25;1,17;6,68;7,5;0,37;11,75;4,81;1;20,75
119;49;262;49;27,29;902,34;1,69;1,69;1,81;0;0;-2,98;8,49;-0,08;9;-20,44;8,38;-18,06;-20,44;8,38;-18,06
120;49;259;50;27,29;902,36;1,5;1,69;1,84;0;0;-1,34;7,66;0,42;7,79;-20,19;-37,19;-13,25;-20,19;-37,19;-13,25
121;50;280;50;27,29;902,34;1,69;1,69;1,94;0;0;-2,2;8,46;-0,13;8,74;9,44;13,69;9,56;9,44;13,69;9,56
122;50;266;50;27,29;902,35;1,6;1,69;1,91;0;0;-1,38;9,69;1,03;9,84;-44,19;4,87;5,44;-45,81;5,62;6,56
123;50;258;50;27,29;902,36;1,5;1,69;1,91;0;0;-2,02;5,8;1,75;6,39;13,25;8,31;0,69;19,12;10,56;1,31
124;50;259;51;27,29;902,34;1,69;1,69;1,91;0;0;-2,43;11,4;-0,22;11,66;38,69;-25,31;-13;38,69;-25,31;-13
125;51;260;51;27,29;902,35;1,6;1,69;1,91;0;0;-1,17;7,04;1,1;7,22;1,25;15,5;-4,62;-6;20,25;-10,5
126;51;283;51;27,29;902,33;1,78;1,78;1,91;0;0;-2,94;8,81;0,09;9,29;-8,19;-4,56;-7;-8,19;-4,56;-7
127;51;263;51;27,29;902,32;1,88;1,88;1,88;0;0;-1,81;6,52;1,19;6,87;0,25;8,31;-0,06;0,25;8,31;-0,06
128;51;263;52;27,29;902,33;1,78;1,88;1,94;0;0;-3,51;8,58;0,52;9,28;-24,75;12;16,12;-20,69;12,63;14,75
129;52;275;52;27,3;902,33;1,78;1,88;1,94;0;0;-1,03;10,52;1,14;10,63;-24,56;-48,13;29,56;-24,56;-48,13;29,56
130;52;264;52;27,29;902,31;1,97;1,97;1,88;0;0;-1,62;6,51;0,46;6,72;-0,44;-7,5;-13,19;-0,44;-7,5;-13,19
131;52;280;52;27,3;902,32;1,88;1,97;1,91;0;0;-3,68;8,83;0,27;9,57;33,44;3,19;-18,44;33,44;3,19;-18,44
132;52;264;53;27,29;902,31;1,97;1,97;1,97;0;0;-1,6;7,89;1,82;8,25;-6,69;-1,5;16,69;-1,06;3,44;16,62
133;53;276;53;27,3;902,31;1,97;1,97;1,97;0;0;-2,47;7,51;0,58;7,93;0,44;1,12;12,63;6,31;-0,56;14,38
134;53;257;53;27,3;902,32;1,88;1,97;1,97;0;0;-3,44;10,19;-0,39;10,76;45,56;-60,25;1,06;45,56;-60,25;1,06
135;53;259;54;27,29;902,31;1,97;1,97;1,97;0;0;-2,17;6,41;0,18;6,77;7,62;7,19;-6,37;7,62;7,19;-6,37
136;54;282;54;27,3;902,32;1,88;1,97;1,94;0;0;-2,55;7,84;0,13;8,25;-10,56;-3,12;10,75;-10,56;-3,12;10,75
137;54;256;54;27,3;902,3;2,07;2,07;1,91;0;0;-1,78;10,47;-0,22;10,62;-1,06;-3,62;-19,75;-1,06;-3,62;-19,75
138;54;263;54;27,3;902,31;1,97;2,07;1,91;0;0;-1,62;8,89;1,46;9,15;54,5;-31,19;25,94;54,5;-31,19;25,94
139;54;271;55;27,3;902,33;1,78;2,07;1,88;0;0;-1,93;9,2;0,55;9,42;-10,88;-24,12;-4,31;-10,88;-24,12;-4,31
140;55;261;55;27,29;902,3;2,07;2,07;1,88;0;0;-2,97;8,39;0,24;8,9;19,19;-17,94;2,69;19,19;-17,94;2,69
141;55;325;55;27,3;902,32;1,88;2,07;1,84;0;0;-2,23;7,97;0,38;8,28;-0,88;44,13;0,75;-0,88;44,13;0,75
142;55;263;55;27,3;902,3;2,07;2,07;1,94;0;0;-1,68;7,87;0,63;8,07;8,19;30,12;15,94;10,69;24,44;15,88
143;55;257;56;27,3;902,34;1,69;2,07;1,81;0;0;-2,73;8,04;0,95;8,54;-6,56;15;17,31;-6,56;15;17,31
144;56;257;56;27,3;902,34;1,69;2,07;1,75;0;0;-2,68;7,98;0,03;8,42;8,88;-15,81;-29,94;8,88;-15,81;-29,94
